1	Harvard Univ	1187	40475	7770	0.192
2	Shanghai Jiao Tong Univ	1138	38913	5312	0.137
3	Zhejiang Univ	1127	35974	5384	0.15
4	Sichuan Univ	1408	34717	4679	0.135
5	Cent S Univ	1533	31557	4442	0.141
6	Sun Yat-sen Univ	1412	30371	4088	0.135
7	Univ Toronto	1083	28575	3751	0.131
8	Huazhong Univ Sci & Technol	1140	28450	4372	0.154
9	Peking Univ	1124	27880	3980	0.143
10	Tsinghua Univ	1125	27466	4700	0.171
11	Xi'an Jiaotong Univ	1419	24690	3265	0.132
12	Univ Chin Acad Sci	10435	23589	3292	0.14
13	Harbin Inst Technol	1409	23440	3291	0.14
14	Wuhan Univ	1141	22809	3520	0.154
15	Johns Hopkins Univ	1173	22714	3266	0.144
16	Univ Michigan	1166	22684	3217	0.142
17	Univ Coll London	325	22410	3618	0.161
18	Univ Sci & Technol China	1128	21767	3248	0.149
19	Univ São Paulo	1067	21422	1393	0.065
20	Fudan Univ	1137	21327	2897	0.136
21	Stanford Univ	1296	21098	4195	0.199
22	Jilin Univ	1126	20753	2545	0.123
23	Shandong Univ	1134	20560	2583	0.126
24	Seoul Natl Univ	2340	20187	1906	0.094
25	Tianjin Univ	1411	19893	2788	0.14
26	Univ Penn	1272	19862	2995	0.151
27	Univ Oxford	339	19249	3498	0.182
28	Southeast Univ	1534	19013	2449	0.129
29	Tongji Univ	1416	18626	2630	0.141
30	Univ Tokyo	1114	18568	1547	0.083
31	Chinese Acad Med Sci & Peking Union Med Coll	55225	18514	2133	0.115
32	Zhengzhou Univ	3340	17867	2286	0.128
33	Univ Melbourne	1058	17336	2295	0.132
34	Univ Sydney	1062	17327	2301	0.133
35	Natl Univ Singapore	1145	17157	2972	0.173
36	Univ Washington - Seattle	1292	16967	2402	0.142
37	Cornell Univ	1226	16835	2632	0.156
38	Ohio State Univ	1202	16712	1879	0.112
39	Univ British Columbia	1084	16653	2126	0.128
40	Monash Univ	1057	16635	2369	0.142
41	Univ Copenhagen	109	16518	2072	0.125
42	Chongqing Univ	3331	16321	2446	0.15
43	Univ Cambridge	282	16246	2916	0.179
44	S China Univ Technol	1536	16192	2252	0.139
45	Univ Florida	1214	16093	1653	0.103
46	Northwestern Polytech Univ	1407	16054	2378	0.148
47	Penn State Univ	1307	15922	1773	0.111
48	Beijing Inst Technol	3334	15553	2214	0.142
49	Imperial Coll London	318	15419	2738	0.178
50	Univ California - Los Angeles	1237	15397	2366	0.154
51	Columbia Univ	1255	15326	2463	0.161
52	Univ California - San Diego	1288	15194	2409	0.159
53	Capital Med Univ	3329	15160	1425	0.094
54	Yale Univ	1251	14940	2484	0.166
55	Soochow Univ	3327	14834	1730	0.117
56	Katholieke Univ Leuven	43	14812	1978	0.134
57	Univ Queensland	1055	14579	1997	0.137
58	Univ Pittsburgh	1275	14568	1763	0.121
59	Beihang Univ	3336	14504	1965	0.135
60	Dalian Univ Technol	1410	14469	1856	0.128
61	Duke Univ	1208	14426	2016	0.14
62	Univ Wisconsin - Madison	1241	14412	1746	0.121
63	Univ New S Wales	1061	14180	2116	0.149
64	King Saud Univ	1374	14159	1517	0.107
65	Univ Alberta	1070	14064	1528	0.109
66	Univ Hong Kong	1133	14057	2334	0.166
67	Yonsei Univ	2347	13996	1489	0.106
68	Case West Reserve Univ	1197	13983	1591	0.114
69	Univ Minnesota - Twin Cities	1247	13949	1638	0.117
70	McGill Univ	1076	13947	1804	0.129
71	Sapienza Univ Rome	446	13937	1551	0.111
72	Univ Electron Sci & Technol China	3328	13934	2008	0.144
73	Northeastern Univ - China	3351	13651	1766	0.129
74	Texas A&M Univ - Coll Station	1199	13545	1425	0.105
75	NYU	1260	13497	2052	0.152
76	Nanjing Univ	1136	13426	1859	0.138
77	Kyoto Univ	1100	13032	957	0.073
78	Jiangsu Univ	3352	12976	1700	0.131
79	China Univ Min & Technol	3410	12955	1457	0.112
80	Northwestern Univ	1192	12716	1985	0.156
81	Ghent Univ	42	12466	1523	0.122
82	Univ Sci & Technol Beijing	1538	12327	1711	0.139
83	Univ Paris-Cité (EPE)	10551	12286	1632	0.133
84	Univ N Carolina - Chapel Hill	1189	12256	1577	0.129
85	Xiamen Univ	1413	12251	1546	0.126
86	Univ Padova	436	12242	1452	0.119
87	Univ Chicago	1193	12238	1878	0.153
88	Nanjing Univ Aeronaut & Astronaut	3343	12140	1263	0.104
89	Univ California - San Francisco	1289	12094	2047	0.169
90	King's Coll London	846	11999	1841	0.153
91	Univ California - Davis	1205	11926	1520	0.127
92	Tech Univ Munich	260	11857	1345	0.113
93	Univ Illinois - Urbana-Champaign	1308	11851	1412	0.119
94	Tel Aviv Univ	921	11754	1154	0.098
95	Univ Manchester	332	11746	1632	0.139
96	Utrecht Univ	493	11562	1793	0.155
97	Univ Bologna	409	11433	1268	0.111
98	Hunan Univ	1537	11405	2068	0.181
99	Univ Texas - Hlth Sci Ctr - Houston	1222	11376	1670	0.147
100	Purdue Univ	1230	11354	1242	0.109
101	Nanyang Technol Univ	1144	11328	2144	0.189
102	Shenzhen Univ	9594	11236	1736	0.155
103	Univ South California	1238	11230	1476	0.131
104	Nanjing Med Univ	3335	11094	1238	0.112
105	ETH Zürich	703	10983	2024	0.184
106	Univ Edinburgh	296	10977	1614	0.147
107	Univ Texas - Austin	1172	10920	1443	0.132
108	Univ Naples Federico II	435	10891	1411	0.13
109	Univ Zurich	704	10862	1585	0.146
110	Univ Groningen	485	10821	1558	0.144
111	Hong Kong Polytech Univ	1131	10819	2037	0.188
112	Natl Taiwan Univ	2420	10800	887	0.082
113	Tohoku Univ	1108	10723	713	0.067
114	Sungkyunkwan Univ	2361	10702	1025	0.096
115	Osaka Univ	1106	10696	775	0.072
116	Vellore Inst Technol	2440	10640	1017	0.096
117	Univ Milan	429	10640	1249	0.117
118	Beijing Normal Univ	1414	10630	1439	0.135
119	Jiangnan Univ	9592	10616	1454	0.137
120	Rutgers - State Univ New Jersey	9826	10581	1202	0.114
121	Univ Paris-Saclay (EPE)	10553	10562	1137	0.108
122	Nanchang Univ	3367	10559	1322	0.125
123	Emory Univ	1168	10518	1264	0.12
124	Vanderbilt Univ	1249	10434	1421	0.136
125	Univ Calgary	1069	10433	1210	0.116
126	Natl Autonomous Univ Mexico	1121	10421	555	0.053
127	Univ Nottingham	337	10404	1280	0.123
128	Nankai Univ	1139	10389	1644	0.158
129	Univ Lisboa	32912	10373	972	0.094
130	Univ California - Berkeley	1176	10329	1989	0.193
131	Lanzhou Univ	1135	10310	1277	0.124
132	Univ Porto	561	10302	1005	0.098
133	Wuhan Univ Technol	3359	10286	1280	0.124
134	MIT	1188	10278	2378	0.231
135	Korea Univ	2335	10231	1007	0.098
136	Michigan State Univ	1231	10220	1213	0.119
137	Qingdao Univ	3395	10171	1488	0.146
138	Washington Univ St Louis	1294	10158	1662	0.164
139	Aarhus Univ	102	10138	1192	0.118
140	Shanghai Univ	1417	10124	1139	0.113
141	Nanjing Univ Sci & Technol	3346	10123	1123	0.111
142	China Agr Univ	1415	10069	1698	0.169
143	Southwest Jiaotong Univ	3375	10040	1427	0.142
144	Heidelberg Univ	246	9994	1302	0.13
145	Chin Univ Hong Kong	1129	9983	1626	0.163
146	Lund Univ	679	9978	1150	0.115
147	Univ Oslo	499	9871	1197	0.121
148	Univ Utah	1286	9868	1053	0.107
149	King Abdulaziz Univ	1373	9741	1092	0.112
150	Karolinska Inst	684	9737	1455	0.149
151	Beijing Univ Technol	3358	9694	1137	0.117
152	Univ Helsinki	123	9670	1145	0.118
153	RWTH Aachen Univ	210	9655	933	0.097
154	Ludwig-Maximilians-Univ München	259	9539	1268	0.133
155	Univ Ottawa	1079	9535	1049	0.11
156	Tehran Univ Med Sci	1515	9486	707	0.075
157	Univ Montréal	1077	9467	953	0.101
158	Univ Colorado - Denver	1206	9435	1078	0.114
159	Cairo Univ	1529	9365	689	0.074
160	Sorbonne Univ	18682	9362	1123	0.12
161	Univ Tehran	1516	9349	1038	0.111
162	Univ Estadual Paulista	1461	9232	464	0.05
163	Politec Milano	426	9106	931	0.102
164	Delft Univ Technol	482	9089	1284	0.141
165	Northwest Agr & Forestry Univ	3356	9081	1416	0.156
166	Norwegian Univ Sci & Technol	502	9071	1048	0.116
167	West Univ - Canada	1075	9059	952	0.105
168	Xidian Univ	3341	9002	1211	0.135
169	McMaster Univ	1073	8950	1157	0.129
170	Arizona State Univ	1303	8915	1066	0.12
171	Univ Arizona	1305	8914	993	0.111
172	Erasmus Univ Rotterdam	490	8838	1344	0.152
173	Univ Campinas	1064	8781	676	0.077
174	Yangzhou Univ	3374	8707	972	0.112
175	N Carolina State Univ	1281	8689	884	0.102
176	Univ California - Irvine	1225	8684	1134	0.131
177	Uppsala Univ	689	8595	1001	0.117
178	Natl Univ Defense Technol	3348	8578	822	0.096
179	Univ Birmingham	277	8567	1272	0.148
180	Southwest Univ	3353	8542	1002	0.117
181	Hohai Univ	3413	8539	1024	0.12
182	Radboud Univ	489	8516	1257	0.148
183	Univ Hamburg	243	8512	1015	0.119
184	Univ Florence	419	8452	937	0.111
185	Leiden Univ	487	8449	1298	0.154
186	Univ Cincinnati	1195	8433	846	0.1
187	Kyushu Univ	1092	8411	577	0.069
188	Jinan Univ	3362	8406	1099	0.131
189	SRM Inst Sci & Technol	19138	8402	525	0.062
190	Lomonosov Moscow State Univ	1142	8386	241	0.029
191	E China Univ Sci & Technol	1418	8382	922	0.11
192	Banaras Hindu Univ	2448	8238	549	0.067
193	Hokkaido Univ	1107	8199	507	0.062
194	Univ Waterloo	1086	8183	980	0.12
195	Univ Auckland	1122	8146	932	0.114
196	Boston Univ	1180	8126	1138	0.14
197	South Med Univ	3370	8126	1107	0.136
198	Univ Liverpool	315	8112	1027	0.127
199	Beijing Jiaotong Univ	3364	8110	939	0.116
200	Univ Amsterdam	479	8063	1279	0.159
201	Karlsruhe Inst Technol	1399	8058	728	0.09
202	Guangxi Univ	3401	8024	870	0.108
203	China Med Univ	3338	8015	1007	0.126
204	Univ Leeds	309	8010	1121	0.14
205	Georgia Inst Technol	1169	8002	1035	0.129
206	Ocean Univ China	3350	7987	929	0.116
207	Virginia Tech	1178	7940	851	0.107
208	Nagoya Univ	1102	7932	511	0.064
209	Zhejiang Univ Technol	3357	7929	965	0.122
210	Univ Barcelona	626	7908	870	0.11
211	All India Inst Med Sci - New Dehli	2443	7881	376	0.048
212	Univ Maryland - College Park	1198	7816	1114	0.142
213	Natl & Kapodistrian Univ Athens	362	7766	854	0.11
214	Univ Bristol	280	7749	1099	0.142
215	Univ Sheffield	348	7730	1022	0.132
216	Univ Miami	1245	7710	866	0.112
217	China Univ Geosci	3380	7709	1235	0.16
218	Friedrich-Alexander-Univ Erlangen-Nürnberg	232	7686	816	0.106
219	Univ Sains Malaysia	1363	7663	779	0.102
220	Hefei Univ Technol	3394	7646	819	0.107
221	E China Normal Univ	1535	7645	984	0.129
222	Wenzhou Med Univ	3397	7635	868	0.114
223	Univ Bern	693	7634	1031	0.135
224	Chongqing Med Univ	3363	7615	769	0.101
225	Icahn Sch Med - Mt Sinai	1258	7594	1147	0.151
226	Univ Delhi	2452	7590	503	0.066
227	Univ Belgrade	1475	7585	463	0.061
228	N China Elect Power Univ	3421	7582	920	0.121
229	Aristotle Univ Thessaloniki	371	7548	695	0.092
230	Univ Turin	454	7542	931	0.123
231	Nanjing Tech Univ	3347	7506	832	0.111
232	Univ Gothenburg	673	7499	923	0.123
233	Nanjing Agr Univ	3339	7491	990	0.132
234	Charles Univ	95	7488	632	0.084
235	Complutense Univ Madrid	649	7481	651	0.087
236	Univ Virginia	1191	7450	869	0.117
237	Natl Yang Ming Chiao Tung Univ	34030	7437	597	0.08
238	Ningbo Univ	3391	7432	755	0.102
239	Univ Pisa	441	7432	858	0.115
240	City Univ Hong Kong	1130	7387	1348	0.183
241	Beijing Univ Chem Technol	3332	7383	995	0.135
242	Guangdong Univ Technol	9604	7335	995	0.136
243	Fuzhou Univ	3361	7331	942	0.128
244	Univ Glasgow	301	7294	1086	0.149
245	China Univ Petrol E China	9678	7285	997	0.137
246	South Univ Sci & Technol China	18700	7258	1240	0.171
247	Univ Iowa	1224	7236	755	0.104
248	Kunming Univ Sci & Technol	3419	7236	691	0.096
249	Tech Univ Dresden	228	7226	717	0.099
250	Hebrew Univ Jerusalem	916	7186	715	0.099
251	Indian Inst Technol Kharagpur	2441	7182	615	0.086
252	Univ Illinois - Chicago	1194	7146	787	0.11
253	Fed Univ Rio Grande do Sul	1065	7130	435	0.061
254	Univ Adelaide	1054	7120	940	0.132
255	Indian Inst Technol Delhi	2446	7108	594	0.084
256	Univ Alabama - Birmingham	1177	7106	791	0.111
257	Baylor Coll Med	1219	7102	893	0.126
258	Univ Fed Rio de Janeiro	1066	7099	442	0.062
259	Univ Seville	665	7069	654	0.093
260	Univ West Australia	1060	7019	816	0.116
261	Nanjing Forestry Univ	9662	7011	1124	0.16
262	Univ Connecticut	1299	7006	799	0.114
263	Univ Fed Minas Gerais	1063	7003	403	0.058
264	Univ Southampton	349	6999	909	0.13
265	Korea Adv Inst Sci & Technol	2406	6989	869	0.124
266	Univ Georgia - Athens	1167	6954	708	0.102
267	Univ Granada	638	6938	701	0.101
268	Tech Univ Denmark	111	6934	863	0.124
269	Hanyang Univ	2383	6885	749	0.109
270	Shandong Univ Sci & Technol	10338	6884	745	0.108
271	Kyung Hee Univ	2373	6870	622	0.09
272	Huazhong Agr Univ	3337	6862	1008	0.147
273	Deakin Univ	3688	6829	1013	0.148
274	Harbin Engn Univ	3388	6802	754	0.111
275	Univ Zagreb	78	6782	488	0.072
276	Univ Kentucky	1233	6695	618	0.092
277	Univ Malaya	1452	6686	656	0.098
278	Australian Natl Univ	1056	6672	848	0.127
279	Univ Kebangsaan Malaysia	167	6645	745	0.112
280	Indian Inst Technol Madras	2445	6616	417	0.063
281	Guizhou Univ	9654	6595	687	0.104
282	Univ Valencia	668	6587	687	0.104
283	Mahidol Univ	2525	6570	454	0.069
284	Maastricht Univ	488	6559	872	0.133
285	Univ Putra Malaysia	3728	6548	706	0.108
286	Ecole Polytech Féd Lausanne	697	6529	1126	0.172
287	Freie Univ Berlin	215	6527	852	0.13
288	Wageningen Univ & Res	494	6527	931	0.143
289	Univ Aut Barcelona	625	6516	685	0.105
290	Univ Tennessee - Knoxville	1228	6505	723	0.111
291	Brown Univ	1278	6468	805	0.124
292	Univ Geneva	696	6451	893	0.138
293	Univ Technol - Sydney	1338	6443	1063	0.165
294	AGH Univ Sci & Technol	514	6426	415	0.065
295	Kyungpook Natl Univ	2354	6411	488	0.076
296	Indian Inst Technol Bombay	2436	6403	460	0.072
297	Univ Coll Dublin	400	6370	805	0.126
298	Pusan Natl Univ	2408	6341	458	0.072
299	Beijing Univ Posts & Telecom	3371	6299	685	0.109
300	Univ Colorado - Boulder	1184	6296	903	0.143
301	Fujian Med Univ	9600	6278	534	0.085
302	Griffith Univ	1335	6249	762	0.122
303	Newcastle Univ	335	6244	831	0.133
304	Univ S Florida - Tampa	1302	6222	581	0.093
305	Princeton Univ	1277	6201	1366	0.22
306	Jagiellonian Univ	516	6199	483	0.078
307	Univ Indonesia	9000	6187	198	0.032
308	Iowa State Univ	1164	6183	605	0.098
309	Univ Freiburg	236	6176	774	0.125
310	S China Agr Univ	3373	6167	827	0.134
311	Chulalongkorn Univ	2531	6167	457	0.074
312	Natl Cheng Kung Univ	2418	6139	458	0.075
313	Technion - Israel Inst Technol	1046	6093	572	0.094
314	Univ Coimbra	549	6066	592	0.098
315	Univ Texas - Southwestern Med Ctr - Dallas	1553	6046	892	0.147
316	Politec Torino	453	6037	633	0.105
317	Cardiff Univ	849	6006	753	0.125
318	Univ Tsukuba	1118	6005	300	0.05
319	Shahid Beheshti Univ Med Sci	1525	6000	467	0.078
320	Univ Basel	690	5994	868	0.145
321	Univ Ljubljana	619	5977	521	0.087
322	Aalborg Univ	101	5970	672	0.113
323	Univ Kansas	1232	5956	521	0.088
324	Humboldt Univ Berlin	216	5947	780	0.131
325	Nanjing Univ Info Sci & Technol	9610	5945	729	0.123
326	Anhui Med Univ	3386	5921	641	0.108
327	Taiyuan Univ Technol	3420	5905	492	0.083
328	Ben-Gurion Univ Negev	922	5892	445	0.075
329	Univ South Denmark	112	5884	654	0.111
330	Univ Hlth Sci - Turkey	33166	5881	201	0.034
331	Univ Warwick	289	5862	783	0.134
332	Indian Inst Technol Roorkee	2466	5852	538	0.092
333	Univ Genoa	421	5843	591	0.101
334	Univ Shanghai Sci & Technol	18001	5838	668	0.114
335	Vrije Univ Amsterdam	480	5831	932	0.16
336	Manipal Acad High Educ	2438	5815	483	0.083
337	Queensland Univ Technol	1435	5798	778	0.134
338	Univ Aut Madrid	648	5787	638	0.11
339	Univ Johannesburg	1506	5778	534	0.092
340	Univ Bonn	220	5754	678	0.118
341	Univ Laval	1082	5753	551	0.096
342	Donghua Univ	3349	5743	751	0.131
343	Eberhard Karls Univ Tübingen	270	5723	651	0.114
344	Univ Missouri - Columbia	1200	5702	558	0.098
345	Caltech	1269	5701	1110	0.195
346	RMIT Univ	1336	5696	882	0.155
347	Univ Rochester	1285	5684	651	0.115
348	Indian Inst Sci	2435	5681	409	0.072
349	Nantong Univ	3409	5648	524	0.093
350	Ain Shams Univ	1528	5646	383	0.068
351	Hebei Univ Technol	9624	5633	586	0.104
352	Hiroshima Univ	1095	5629	301	0.053
353	Univ KwaZulu-Natal	1502	5622	470	0.084
354	Goethe Univ Frankfurt	235	5605	658	0.117
355	Univ Cologne	252	5604	661	0.118
356	Univ Maryland - Baltimore	1174	5602	559	0.1
357	Univ Vienna	24	5534	700	0.126
358	Univ Politec València	667	5521	473	0.086
359	Univ Münster	883	5518	663	0.12
360	Postgrad Inst Med Educ & Res	2455	5516	255	0.046
361	Chang'an Univ	18004	5507	767	0.139
362	S China Normal Univ	3344	5496	654	0.119
363	Tokyo Inst Technol	1112	5475	319	0.058
364	Univ Lausanne	698	5475	760	0.139
365	Aix-Marseille Univ	2641	5472	566	0.104
366	Keio Univ	1111	5471	373	0.068
367	Med Univ Vienna	1317	5440	670	0.123
368	Univ Buffalo - SUNY	1185	5440	545	0.1
369	Univ Grenoble Alpes	10561	5421	500	0.092
370	Univ Basque Country	644	5417	515	0.095
371	Nanjing Normal Univ	3366	5407	609	0.113
372	Colorado State Univ	1213	5366	555	0.103
373	Univ Exeter	299	5365	854	0.159
374	Univ Teknol Malaysia	9550	5364	574	0.107
375	Georg-August-Univ Göttingen	238	5340	704	0.132
376	China Univ Petrol Beijing	3416	5328	622	0.117
377	Univ Manitoba	1087	5325	482	0.091
378	Queen's Univ	1074	5323	544	0.102
379	Curtin Univ	3687	5316	728	0.137
380	Dalhousie Univ	1072	5307	531	0.1
381	Virginia Commonwealth Univ	1283	5286	522	0.099
382	Univ Otago	1123	5257	500	0.095
383	Sichuan Agr Univ	9589	5246	649	0.124
384	Indian Inst Technol Guwahati	2499	5243	368	0.07
385	Macquarie Univ	1437	5230	722	0.138
386	KTH Royal Inst Technol	685	5230	614	0.117
387	Univ Witwatersrand	1147	5217	386	0.074
